id,brthcan,prv,region,marstat
17850,1,13,1,1
17851,2,46,4,1
17852,1,48,4,5
17853,1,48,4,1
17854,1,46,4,1
17855,1,48,4,1
17856,2,46,4,2
17857,1,59,5,3
17858,1,47,4,6
17859,1,24,2,6
17860,1,47,4,1
17861,1,24,2,5
17862,1,12,1,3
17863,1,24,2,5
17864,1,46,4,1
17865,1,35,3,2
17866,1,47,4,5
17867,1,46,4,2
17868,2,46,4,1
17869,1,35,3,1
17870,1,35,3,2
17871,1,35,3,6
17872,1,10,1,3
17873,1,47,4,1
17874,1,24,2,6
17875,1,13,1,1
17876,1,59,5,1
17877,1,13,1,1
17878,1,35,3,1
17879,1,13,1,1
17880,1,48,4,1
17881,2,48,4,1
17882,1,35,3,2
17883,2,59,5,6
17884,2,35,3,1
17885,1,10,1,6
17886,2,35,3,1
17887,1,12,1,6
17888,1,10,1,1
17889,1,35,3,5
17890,1,35,3,1
17891,2,24,2,6
17892,1,48,4,6
17893,1,35,3,5
17894,2,35,3,1
17895,1,24,2,2
17896,1,35,3,6
17897,1,24,2,6
17898,1,35,3,5
17899,2,35,3,6
17900,1,24,2,5
17901,1,47,4,1
17902,1,59,5,6
17903,1,35,3,4
17904,2,46,4,5
17905,1,59,5,1
17906,1,35,3,1
17907,1,24,2,5
17908,1,47,4,1
17909,1,24,2,2
17910,1,12,1,6
17911,1,35,3,5
17912,2,35,3,4
17913,2,48,4,6
17914,1,59,5,6
17915,1,13,1,6
17916,1,13,1,1
17917,1,35,3,1
17918,2,35,3,1
17919,9,13,1,1
17920,1,12,1,3
17921,1,47,4,1
17922,1,24,2,1
17923,1,35,3,1
17924,2,35,3,1
17925,1,47,4,1
17926,2,35,3,1
17927,1,10,1,1
17928,1,59,5,6
17929,1,24,2,1
17930,2,35,3,5
17931,1,35,3,6
17932,2,35,3,1
17933,1,46,4,1
17934,2,47,4,5
17935,1,24,2,3
17936,1,35,3,6
17937,1,35,3,1
17938,1,13,1,1
17939,1,12,1,3
17940,1,48,4,6
17941,1,48,4,1
17942,2,35,3,3
17943,1,10,1,6
17944,1,35,3,6
17945,2,35,3,1
17946,2,24,2,6
17947,1,48,4,6
17948,1,35,3,5
17949,1,59,5,5
17950,1,13,1,3
17951,2,35,3,1
17952,1,46,4,3
17953,1,24,2,6
17954,2,48,4,1
17955,1,35,3,6
17956,2,47,4,1
17957,1,46,4,1
17958,1,10,1,1
17959,7,13,1,1
17960,1,24,2,5
17961,1,35,3,6
17962,1,48,4,1
17963,1,35,3,1
17964,1,59,5,6
17965,1,24,2,1
17966,1,13,1,2
17967,1,13,1,5
17968,1,24,2,5
17969,1,59,5,3
17970,2,35,3,1
17971,2,24,2,1
17972,1,35,3,1
17973,1,24,2,5
17974,1,47,4,3
17975,2,59,5,3
17976,1,35,3,4
17977,9,48,4,6
17978,1,48,4,1
17979,1,59,5,1
17980,1,10,1,3
17981,1,35,3,1
17982,1,24,2,2
17983,1,13,1,1
17984,1,12,1,6
17985,1,10,1,3
17986,1,24,2,1
17987,1,59,5,1
17988,1,46,4,6
17989,1,24,2,2
17990,1,59,5,3
17991,1,10,1,2
17992,1,24,2,2
17993,1,10,1,6
17994,8,48,4,6
17995,2,35,3,1
17996,1,35,3,1
17997,1,46,4,3
17998,2,35,3,5
17999,1,46,4,2
18000,2,48,4,1
18001,1,35,3,6
18002,1,13,1,1
18003,1,12,1,6
18004,1,24,2,1
18005,2,24,2,4
18006,2,24,2,1
18007,1,46,4,1
18008,1,11,1,1
18009,2,35,3,1
18010,1,48,4,4
18011,1,46,4,3
18012,1,13,1,1
18013,1,35,3,1
18014,1,59,5,2
18015,1,13,1,1
18016,2,35,3,2
18017,1,24,2,5
18018,1,59,5,1
18019,2,35,3,2
18020,2,35,3,1
18021,1,10,1,6
18022,2,46,4,6
18023,1,48,4,3
18024,1,24,2,1
18025,1,35,3,1
18026,1,13,1,1
18027,2,35,3,1
18028,1,10,1,1
18029,1,48,4,1
18030,1,24,2,6
18031,1,13,1,1
18032,2,24,2,1
18033,1,12,1,6
18034,1,12,1,1
18035,2,24,2,1
18036,1,35,3,2
18037,1,48,4,6
18038,1,10,1,1
18039,1,59,5,1
18040,2,24,2,4
18041,2,13,1,3
18042,2,59,5,1
18043,1,35,3,4
18044,1,47,4,2
18045,1,13,1,3
18046,2,59,5,1
18047,1,46,4,6
18048,1,24,2,1
18049,1,11,1,1
18050,1,48,4,1
18051,1,24,2,2
18052,2,48,4,3
18053,1,59,5,1
18054,1,35,3,6
18055,1,46,4,1
18056,1,35,3,5
18057,1,24,2,1
18058,2,24,2,3
18059,2,46,4,1
18060,2,24,2,4
18061,1,59,5,1
18062,2,47,4,6
18063,2,59,5,1
18064,1,48,4,1
18065,1,12,1,6
18066,2,24,2,1
18067,1,47,4,1
18068,1,24,2,1
18069,1,35,3,3
18070,2,59,5,5
18071,1,46,4,6
18072,1,59,5,1
18073,1,12,1,4
18074,1,35,3,1
18075,2,35,3,1
18076,1,46,4,1
18077,1,24,2,1
18078,1,35,3,6
18079,1,35,3,1
18080,1,59,5,3
18081,1,13,1,1
18082,2,11,1,6
18083,1,13,1,1
18084,1,35,3,2
18085,1,12,1,6
18086,1,24,2,3
18087,1,12,1,1
18088,1,10,1,1
18089,1,48,4,1
18090,1,46,4,1
18091,2,24,2,1
18092,1,24,2,6
18093,1,10,1,1
18094,1,48,4,6
18095,1,35,3,4
18096,1,35,3,2
18097,1,59,5,5
18098,1,48,4,2
18099,1,46,4,3
18100,1,11,1,3
18101,1,35,3,1
18102,1,12,1,2
18103,1,24,2,6
18104,2,59,5,1
18105,1,24,2,6
18106,1,35,3,1
18107,9,35,3,6
18108,1,35,3,1
18109,1,48,4,1
18110,1,12,1,1
18111,1,24,2,5
18112,1,48,4,1
18113,1,46,4,1
18114,1,24,2,6
18115,1,46,4,3
18116,1,47,4,1
18117,1,48,4,3
18118,1,11,1,1
18119,1,35,3,2
18120,1,24,2,1
18121,2,35,3,1
18122,1,35,3,1
18123,1,35,3,1
18124,2,35,3,5
18125,1,12,1,1
18126,1,35,3,1
18127,1,48,4,1
18128,1,35,3,1
18129,2,35,3,1
18130,1,48,4,1
18131,1,48,4,1
18132,1,59,5,6
18133,1,59,5,1
18134,1,11,1,4
18135,1,48,4,1
18136,1,35,3,1
18137,1,48,4,1
18138,1,35,3,6
18139,1,12,1,2
18140,1,46,4,4
18141,1,10,1,6
18142,1,35,3,3
18143,1,48,4,6
18144,2,35,3,6
18145,1,12,1,3
18146,1,48,4,6
18147,1,35,3,1
18148,1,48,4,1
18149,1,24,2,1
18150,2,47,4,1
18151,1,48,4,1
18152,1,35,3,5
18153,1,35,3,1
18154,1,12,1,3
18155,1,48,4,6
18156,1,59,5,1
18157,2,24,2,1
18158,1,35,3,1
18159,1,48,4,1
18160,1,35,3,1
18161,2,35,3,5
18162,1,24,2,1
18163,1,47,4,6
18164,1,24,2,1
18165,2,24,2,6
18166,1,59,5,1
18167,1,48,4,1
18168,1,35,3,1
18169,2,48,4,1
18170,1,46,4,1
18171,1,12,1,1
18172,2,35,3,3
18173,1,47,4,1
18174,2,59,5,1
18175,1,35,3,6
18176,1,48,4,1
18177,1,11,1,2
18178,1,59,5,2
18179,2,35,3,1
18180,1,59,5,6
18181,1,59,5,1
18182,1,47,4,6
18183,2,48,4,1
18184,1,24,2,2
18185,2,35,3,2
18186,1,35,3,1
18187,1,47,4,2
18188,1,59,5,6
18189,1,24,2,6
18190,1,35,3,2
18191,1,59,5,1
18192,1,12,1,6
18193,1,24,2,1
18194,2,35,3,1
18195,2,59,5,3
18196,2,35,3,6
18197,1,24,2,4
18198,1,35,3,1
18199,1,10,1,6
18200,2,12,1,1
18201,1,35,3,2
18202,1,24,2,1
18203,2,48,4,1
18204,1,47,4,1
18205,2,59,5,6
18206,1,12,1,1
18207,1,10,1,5
18208,1,59,5,3
18209,1,24,2,1
18210,1,35,3,1
18211,1,59,5,1
18212,1,35,3,4
18213,1,11,1,6
18214,1,13,1,1
18215,1,46,4,1
18216,1,10,1,6
18217,1,35,3,1
18218,1,47,4,1
18219,1,35,3,6
18220,1,10,1,3
18221,1,24,2,6
18222,1,59,5,1
18223,2,35,3,3
18224,1,13,1,3
18225,1,48,4,3
18226,1,24,2,6
18227,1,24,2,6
18228,1,35,3,2
18229,1,35,3,1
18230,1,10,1,5
18231,1,24,2,2
18232,2,59,5,2
18233,1,59,5,6
18234,1,47,4,1
18235,2,24,2,4
18236,2,35,3,1
18237,1,48,4,1
18238,1,24,2,1
18239,2,35,3,3
18240,1,59,5,1
18241,1,35,3,6
18242,1,10,1,5
18243,1,59,5,4
18244,1,13,1,6
18245,1,35,3,1
18246,1,24,2,2
18247,1,13,1,1
18248,2,48,4,1
18249,1,12,1,2
18250,1,35,3,6
18251,1,13,1,3
18252,1,35,3,3
18253,1,13,1,1
18254,2,59,5,1
18255,1,59,5,6
18256,1,59,5,1
18257,1,24,2,2
18258,1,35,3,1
18259,1,35,3,6
18260,1,24,2,1
18261,1,59,5,3
18262,1,35,3,2
18263,1,35,3,1
18264,1,24,2,2
18265,1,13,1,2
18266,1,35,3,1
18267,1,35,3,1
18268,1,48,4,1
18269,1,10,1,6
18270,1,24,2,5
18271,1,13,1,1
18272,1,35,3,3
18273,1,13,1,1
18274,2,48,4,1
18275,1,12,1,6
18276,2,35,3,1
18277,1,13,1,1
18278,1,11,1,1
18279,1,24,2,1
18280,1,35,3,1
18281,2,35,3,1
18282,1,59,5,1
18283,2,12,1,1
18284,2,35,3,2
18285,1,35,3,4
18286,1,24,2,6
18287,1,47,4,3
18288,1,12,1,1
18289,1,35,3,3
18290,1,13,1,5
18291,1,13,1,6
18292,2,24,2,1
18293,1,35,3,5
18294,1,35,3,6
18295,2,59,5,6
18296,1,24,2,1
18297,1,48,4,3
18298,1,24,2,2
18299,1,48,4,3
18300,2,46,4,1
18301,1,59,5,3
18302,1,13,1,2
18303,1,59,5,6
18304,1,59,5,3
18305,1,24,2,2
18306,1,10,1,1
18307,1,11,1,6
18308,1,13,1,6
18309,1,35,3,1
18310,1,12,1,1
18311,1,35,3,4
18312,2,24,2,2
18313,1,10,1,1
18314,1,35,3,1
18315,1,24,2,1
18316,1,46,4,6
18317,1,48,4,1
18318,1,35,3,1
18319,1,11,1,1
18320,2,13,1,3
18321,1,12,1,2
18322,1,48,4,5
18323,1,11,1,6
18324,2,24,2,4
18325,1,11,1,6
18326,2,46,4,1
18327,1,35,3,2
18328,1,48,4,1
18329,2,47,4,1
18330,2,35,3,1
18331,2,48,4,6
18332,2,59,5,1
18333,1,10,1,4
18334,1,12,1,1
18335,2,59,5,1
18336,1,12,1,1
18337,1,59,5,1
18338,1,10,1,1
18339,2,59,5,1
18340,1,12,1,6
18341,1,12,1,2
18342,1,35,3,6
18343,1,59,5,3
18344,1,35,3,1
18345,1,48,4,6
18346,1,11,1,1
18347,2,12,1,5
18348,1,35,3,6
18349,1,46,4,3
18350,1,35,3,1
18351,1,13,1,6
18352,1,48,4,6
18353,2,35,3,4
18354,2,35,3,1
18355,1,47,4,6
18356,1,10,1,1
18357,2,24,2,6
18358,1,10,1,2
18359,1,35,3,1
18360,1,10,1,5
18361,2,35,3,1
18362,1,35,3,6
18363,1,24,2,6
18364,1,24,2,1
18365,1,46,4,1
18366,1,11,1,1
18367,1,24,2,1
18368,2,35,3,3
18369,1,13,1,1
18370,1,11,1,1
18371,2,48,4,1
18372,2,59,5,1
18373,1,59,5,6
18374,1,35,3,1
18375,1,35,3,6
18376,1,10,1,2
18377,1,12,1,5
18378,1,46,4,3
18379,1,47,4,1
18380,1,12,1,2
18381,2,48,4,1
18382,2,35,3,4
18383,1,11,1,1
18384,1,11,1,3
18385,1,59,5,1
18386,1,12,1,1
18387,1,10,1,1
18388,1,59,5,6
18389,1,48,4,1
18390,1,48,4,1
18391,2,35,3,1
18392,1,59,5,1
18393,1,59,5,1
18394,1,10,1,1
18395,1,10,1,6
18396,1,35,3,1
18397,1,48,4,1
18398,1,35,3,6
18399,1,24,2,3
18400,2,59,5,6
18401,2,46,4,1
18402,1,35,3,1
18403,1,12,1,3
18404,1,59,5,1
18405,2,46,4,2
18406,1,24,2,5
18407,1,59,5,6
18408,1,24,2,6
18409,2,59,5,1
18410,2,24,2,6
18411,1,35,3,6
18412,2,35,3,3
18413,1,13,1,1
18414,1,10,1,3
18415,1,59,5,1
18416,2,35,3,5
18417,1,24,2,1
18418,1,35,3,3
18419,1,24,2,3
18420,1,35,3,1
18421,1,24,2,1
18422,1,13,1,5
18423,1,59,5,1
18424,1,47,4,1
18425,1,24,2,1
18426,1,59,5,3
18427,1,24,2,1
18428,1,48,4,5
18429,1,59,5,1
18430,1,10,1,1
18431,1,35,3,2
18432,1,35,3,4
18433,1,47,4,6
18434,1,10,1,1
18435,1,48,4,1
18436,1,46,4,6
18437,1,48,4,1
18438,1,47,4,2
18439,2,47,4,1
18440,1,10,1,1
18441,1,47,4,1
18442,1,35,3,1
18443,1,12,1,5
18444,1,48,4,1
18445,1,13,1,5
18446,1,12,1,2
18447,1,12,1,3
18448,1,48,4,1
18449,1,35,3,3
18450,2,48,4,1
18451,2,59,5,6
18452,1,46,4,1
18453,1,35,3,5
18454,1,35,3,1
18455,1,46,4,1
18456,1,24,2,2
18457,2,35,3,1
18458,2,24,2,6
18459,1,35,3,6
18460,1,24,2,1
18461,1,24,2,1
18462,2,24,2,1
18463,1,24,2,1
18464,2,47,4,1
18465,1,35,3,1
18466,1,35,3,1
18467,1,24,2,1
18468,1,35,3,2
18469,1,24,2,3
18470,1,35,3,5
18471,1,11,1,1
18472,2,10,1,1
18473,2,46,4,1
18474,1,24,2,6
18475,1,48,4,4
18476,2,24,2,1
18477,1,24,2,1
18478,1,59,5,1
18479,1,35,3,1
18480,2,35,3,1
18481,1,46,4,6
18482,1,48,4,1
18483,1,12,1,6
18484,1,24,2,2
18485,1,10,1,2
18486,1,13,1,6
18487,1,35,3,1
18488,1,35,3,1
18489,2,48,4,6
18490,1,48,4,5
18491,1,35,3,1
18492,1,59,5,2
18493,2,35,3,1
18494,1,35,3,3
18495,1,59,5,5
18496,1,13,1,1
18497,1,35,3,2
18498,1,35,3,1
18499,2,35,3,1
18500,2,35,3,1
18501,2,35,3,1
18502,1,12,1,1
18503,2,48,4,1
18504,1,24,2,1
18505,1,10,1,6
18506,2,47,4,1
18507,1,24,2,6
18508,2,24,2,6
18509,1,24,2,6
18510,1,24,2,2
18511,1,59,5,1
18512,1,48,4,6
18513,1,13,1,6
18514,1,59,5,1
18515,1,48,4,5
18516,2,46,4,1
18517,1,24,2,3
18518,1,35,3,2
18519,1,35,3,6
18520,1,10,1,3
18521,1,35,3,1
18522,1,13,1,6
18523,2,35,3,6
18524,1,46,4,1
18525,1,59,5,6
18526,1,24,2,6
18527,1,11,1,1
18528,1,13,1,6
18529,2,59,5,6
18530,2,35,3,1
18531,1,35,3,1
18532,1,13,1,2
18533,2,35,3,1
18534,1,46,4,1
18535,1,10,1,2
18536,1,10,1,6
18537,2,35,3,3
18538,2,35,3,2
18539,1,13,1,2
18540,1,35,3,6
18541,1,24,2,2
18542,1,46,4,3
18543,1,35,3,6
18544,1,48,4,6
18545,1,48,4,1
18546,1,48,4,1
18547,2,47,4,1
18548,1,59,5,1
18549,1,24,2,2
18550,1,48,4,1
18551,1,11,1,1
18552,1,24,2,3
18553,1,12,1,1
18554,1,59,5,1
18555,1,35,3,6
18556,2,59,5,6
18557,1,13,1,1
18558,2,35,3,1
18559,2,24,2,2
18560,1,59,5,2
18561,1,47,4,1
18562,1,12,1,6
18563,1,12,1,1
18564,2,35,3,1
18565,1,12,1,1
18566,1,12,1,6
18567,1,24,2,1
18568,2,35,3,2
18569,2,35,3,6
18570,2,35,3,6
18571,1,10,1,1
18572,1,47,4,4
18573,1,59,5,6
18574,1,35,3,5
18575,1,35,3,6
18576,1,59,5,1
18577,1,24,2,6
18578,1,35,3,1
18579,1,35,3,1
18580,1,24,2,2
18581,1,46,4,1
18582,2,59,5,1
18583,1,46,4,1
18584,1,35,3,5
18585,1,46,4,2
18586,2,35,3,1
18587,1,24,2,1
18588,1,11,1,3
18589,1,13,1,1
18590,2,24,2,6
18591,1,24,2,1
18592,1,48,4,1
18593,1,47,4,1
18594,1,24,2,2
18595,2,35,3,1
18596,1,35,3,6
18597,8,48,4,1
18598,2,35,3,1
18599,1,35,3,6
18600,1,47,4,1
18601,2,59,5,6
18602,1,10,1,1
18603,1,24,2,1
18604,2,46,4,5
18605,1,59,5,4
18606,2,59,5,1
18607,2,59,5,2
18608,2,35,3,3
18609,1,48,4,2
18610,1,13,1,2
18611,1,11,1,1
18612,2,24,2,1
18613,1,13,1,3
18614,1,35,3,6
18615,1,11,1,1
18616,2,35,3,1
18617,1,35,3,1
18618,1,47,4,2
18619,1,47,4,6
18620,1,59,5,2
18621,1,11,1,1
18622,1,24,2,6
18623,1,35,3,6
18624,1,12,1,6
18625,2,59,5,1
18626,1,35,3,1
18627,1,13,1,1
18628,1,10,1,1
18629,2,35,3,3
18630,1,35,3,5
18631,2,35,3,6
18632,1,24,2,6
18633,2,35,3,1
18634,1,24,2,1
18635,1,48,4,1
18636,1,12,1,6
18637,2,24,2,3
18638,1,35,3,1
18639,2,59,5,6
18640,1,59,5,6
18641,1,59,5,1
18642,1,24,2,3
18643,1,24,2,2
18644,8,35,3,1
18645,2,35,3,5
18646,1,59,5,2
18647,2,35,3,3
18648,2,35,3,1
18649,1,35,3,3
18650,1,11,1,3
18651,1,48,4,6
18652,1,11,1,1
18653,1,35,3,1
18654,1,13,1,1
18655,1,11,1,1
18656,1,35,3,5
18657,2,35,3,6
18658,1,35,3,1
18659,1,47,4,6
18660,1,35,3,1
18661,1,46,4,1
18662,1,35,3,1
18663,1,35,3,2
18664,1,46,4,6
18665,1,10,1,1
18666,1,24,2,1
18667,1,24,2,5
18668,1,35,3,3
18669,2,24,2,1
18670,1,13,1,2
18671,1,35,3,1
18672,1,12,1,2
18673,1,12,1,6
18674,2,35,3,1
18675,1,11,1,1
18676,1,24,2,1
18677,1,24,2,6
18678,1,24,2,6
18679,1,48,4,1
18680,2,48,4,1
18681,1,24,2,3
18682,1,35,3,1
18683,1,13,1,5
18684,9,48,4,1
18685,1,48,4,1
18686,1,12,1,6
18687,1,35,3,6
18688,1,24,2,6
18689,1,59,5,5
18690,1,11,1,1
18691,1,47,4,5
18692,1,13,1,6
18693,1,12,1,5
18694,1,24,2,5
18695,1,59,5,1
18696,1,48,4,1
18697,1,11,1,1
18698,1,24,2,1
18699,2,35,3,4
18700,1,59,5,3
18701,1,46,4,6
18702,1,35,3,1
18703,1,59,5,6
18704,1,11,1,1
18705,1,59,5,6
18706,1,35,3,3
18707,1,24,2,6
18708,2,46,4,3
18709,1,24,2,2
18710,7,13,1,1
18711,1,35,3,6
18712,2,48,4,1
18713,1,35,3,6
18714,1,24,2,6
18715,2,35,3,1
18716,1,35,3,6
18717,1,11,1,3
18718,2,35,3,1
18719,2,24,2,1
18720,2,35,3,1
18721,1,35,3,3
18722,1,24,2,2
18723,2,48,4,5
18724,1,35,3,1
18725,1,13,1,1
18726,1,24,2,1
18727,1,47,4,1
18728,1,35,3,1
18729,1,24,2,1
18730,1,35,3,6
18731,1,13,1,2
18732,1,13,1,1
18733,1,12,1,1
18734,1,24,2,1
18735,2,35,3,1
18736,1,11,1,2
18737,1,59,5,1
18738,1,35,3,6
18739,1,11,1,1
18740,1,11,1,1
18741,1,10,1,1
18742,1,11,1,6
18743,1,59,5,2
18744,1,46,4,1
18745,1,13,1,6
18746,2,24,2,1
18747,1,24,2,2
18748,1,59,5,1
18749,1,35,3,6
18750,1,48,4,5
18751,2,35,3,1
18752,1,48,4,2
18753,1,13,1,1
18754,1,24,2,6
18755,1,24,2,1
18756,1,24,2,1
18757,1,35,3,6
18758,1,48,4,6
18759,1,47,4,6
18760,1,48,4,2
18761,2,46,4,1
18762,1,46,4,2
18763,1,12,1,1
18764,1,35,3,6
18765,1,47,4,3
18766,1,35,3,1
18767,1,24,2,1
18768,1,35,3,1
18769,1,35,3,1
18770,1,24,2,5
18771,1,11,1,2
18772,1,35,3,1
18773,1,35,3,3
18774,1,24,2,3
18775,1,11,1,6
18776,1,10,1,1
18777,1,46,4,1
18778,1,13,1,1
18779,1,46,4,1
18780,1,35,3,1
18781,2,12,1,3
18782,1,48,4,1
18783,1,35,3,1
18784,1,35,3,1
18785,2,59,5,6
18786,2,35,3,1
18787,2,24,2,5
18788,1,48,4,1
18789,1,47,4,3
18790,1,35,3,1
18791,1,24,2,6
18792,2,24,2,6
18793,1,12,1,1
18794,1,46,4,6
18795,1,48,4,1
18796,1,48,4,5
18797,1,47,4,4
18798,1,10,1,1
18799,1,35,3,6
18800,1,11,1,1
18801,1,48,4,1
18802,1,24,2,1
18803,8,59,5,1
18804,7,35,3,1
18805,1,35,3,1
18806,1,47,4,5
18807,1,24,2,6
18808,2,24,2,1
18809,1,24,2,5
18810,1,47,4,2
18811,1,59,5,5
18812,1,47,4,3
18813,1,24,2,6
18814,2,59,5,2
18815,1,35,3,6
18816,1,46,4,1
18817,1,47,4,3
18818,1,35,3,2
18819,1,35,3,1
18820,2,35,3,1
18821,1,13,1,5
18822,1,48,4,1
18823,2,35,3,5
18824,2,35,3,6
18825,1,59,5,1
18826,1,35,3,6
18827,2,59,5,1
18828,2,59,5,1
18829,1,35,3,6
18830,1,48,4,2
18831,1,24,2,6
18832,1,35,3,6
18833,1,12,1,6
18834,2,35,3,5
18835,1,48,4,1
18836,1,59,5,1
18837,2,48,4,4
18838,1,35,3,1
18839,1,24,2,2
18840,1,35,3,1
18841,1,11,1,1
18842,1,48,4,6
18843,1,35,3,6
18844,1,12,1,6
18845,1,13,1,1
18846,1,48,4,3
18847,1,10,1,2
18848,1,48,4,6
18849,1,35,3,1
18850,1,59,5,1
18851,1,10,1,1
18852,1,47,4,3
18853,1,12,1,1
18854,1,35,3,1
18855,2,35,3,5
18856,2,24,2,1
18857,1,24,2,5
18858,1,35,3,1
18859,2,59,5,4
18860,2,35,3,3
18861,1,48,4,1
18862,1,24,2,6
18863,1,35,3,5
18864,1,46,4,6
18865,1,13,1,1
18866,1,46,4,6
18867,1,59,5,3
18868,2,35,3,1
18869,1,46,4,1
18870,1,13,1,1
18871,2,13,1,3
18872,1,35,3,5
18873,1,13,1,1
18874,2,59,5,1
18875,1,47,4,6
18876,1,59,5,2
18877,1,59,5,2
18878,1,59,5,2
18879,2,59,5,1
18880,2,59,5,1
18881,2,35,3,6
18882,1,35,3,1
18883,1,13,1,6
18884,1,13,1,4
18885,1,46,4,1
18886,1,35,3,6
18887,1,48,4,3
18888,2,24,2,1
18889,1,10,1,1
18890,1,47,4,1
18891,1,48,4,6
18892,2,24,2,1
18893,1,48,4,5
18894,2,35,3,1
18895,1,35,3,1
18896,2,35,3,5
18897,1,35,3,1
18898,1,11,1,1
18899,1,59,5,1
18900,1,10,1,3
18901,2,24,2,1
18902,1,24,2,6
18903,2,35,3,3
18904,1,46,4,1
18905,1,24,2,1
18906,1,46,4,6
18907,1,35,3,1
18908,1,12,1,5
18909,1,12,1,6
18910,1,48,4,1
18911,1,24,2,3
18912,1,24,2,2
18913,1,35,3,1
18914,1,35,3,2
18915,2,35,3,2
18916,1,35,3,6
18917,2,48,4,5
18918,1,35,3,1
18919,1,13,1,1
18920,1,12,1,3
18921,1,12,1,1
18922,1,48,4,1
18923,1,13,1,5
18924,1,13,1,5
18925,1,12,1,6
18926,1,13,1,2
18927,2,24,2,6
18928,2,35,3,1
18929,1,48,4,5
18930,1,35,3,1
18931,1,35,3,3
18932,1,47,4,3
18933,1,24,2,2
18934,1,12,1,5
18935,1,48,4,1
18936,1,48,4,1
18937,2,59,5,3
18938,1,24,2,1
18939,1,46,4,6
18940,1,10,1,6
18941,1,10,1,1
18942,1,12,1,1
18943,2,59,5,1
18944,2,48,4,1
18945,1,24,2,1
18946,1,47,4,1
18947,1,10,1,1
18948,1,11,1,3
18949,1,48,4,1
18950,1,59,5,2
18951,1,12,1,1
18952,1,35,3,6
18953,1,35,3,4
18954,1,35,3,1
18955,1,11,1,6
18956,1,35,3,5
18957,2,59,5,1
18958,1,24,2,5
18959,1,46,4,2
18960,1,35,3,1
18961,1,13,1,3
18962,1,24,2,5
18963,1,35,3,1
18964,1,10,1,3
18965,2,24,2,6
18966,1,24,2,1
18967,1,24,2,3
18968,1,59,5,1
18969,1,24,2,1
18970,1,48,4,3
18971,1,10,1,6
18972,1,13,1,1
18973,2,35,3,1
18974,1,24,2,4
18975,1,10,1,5
18976,1,12,1,1
18977,2,46,4,1
18978,1,10,1,1
18979,2,59,5,1
18980,1,59,5,1
18981,9,35,3,1
18982,2,35,3,1
18983,1,48,4,1
18984,1,35,3,6
18985,1,13,1,6
18986,1,13,1,1
18987,1,48,4,2
18988,1,24,2,6
18989,1,35,3,6
18990,1,35,3,1
18991,1,12,1,1
18992,1,35,3,1
18993,1,24,2,2
18994,1,48,4,5
18995,1,47,4,1
18996,1,35,3,4
18997,2,35,3,1
18998,1,13,1,1
18999,1,46,4,1
19000,2,47,4,5
19001,1,46,4,1
19002,1,10,1,1
19003,1,13,1,6
19004,1,13,1,1
19005,1,35,3,1
19006,1,12,1,3
19007,1,10,1,1
19008,2,48,4,5
19009,1,59,5,1
19010,1,46,4,3
19011,1,24,2,2
19012,1,59,5,1
19013,1,13,1,1
19014,1,48,4,1
19015,1,24,2,6
19016,1,13,1,1
19017,1,46,4,1
19018,1,35,3,4
19019,1,48,4,6
19020,1,35,3,1
19021,1,48,4,1
19022,1,47,4,6
19023,2,48,4,6
19024,1,35,3,3
19025,1,11,1,3
19026,1,59,5,6
19027,1,24,2,6
19028,2,59,5,1
19029,1,12,1,1
19030,1,35,3,1
19031,1,10,1,6
19032,2,35,3,4
19033,1,24,2,3
19034,1,59,5,6
19035,1,24,2,1
19036,2,59,5,2
19037,2,46,4,1
19038,2,59,5,3
19039,1,12,1,1
19040,1,10,1,2
19041,1,59,5,1
19042,1,35,3,6
19043,1,24,2,1
19044,1,59,5,1
19045,1,24,2,6
19046,1,24,2,1
19047,1,12,1,1
19048,1,24,2,2
19049,1,59,5,1
19050,1,59,5,5
19051,1,35,3,3
19052,1,35,3,1
19053,2,35,3,6
19054,1,24,2,1
19055,2,35,3,6
19056,1,47,4,6
19057,1,10,1,3
19058,2,48,4,2
19059,1,59,5,2
19060,2,35,3,1
19061,1,12,1,1
19062,1,13,1,6
19063,1,47,4,3
19064,1,48,4,1
19065,1,35,3,5
19066,1,13,1,4
19067,2,35,3,6
19068,2,59,5,1
19069,1,35,3,1
19070,9,59,5,1
19071,1,46,4,1
19072,1,35,3,1
19073,1,24,2,6
19074,1,59,5,1
19075,1,35,3,1
19076,2,35,3,1
19077,2,35,3,1
19078,1,24,2,2
19079,1,13,1,2
19080,1,35,3,1
19081,1,12,1,5
19082,1,10,1,4
19083,1,35,3,6
19084,1,47,4,1
19085,1,24,2,1
19086,1,24,2,1
19087,2,35,3,3
19088,1,35,3,4
19089,1,59,5,6
19090,1,24,2,3
19091,1,13,1,6
19092,2,12,1,6
19093,1,24,2,1
19094,1,24,2,1
19095,2,35,3,3
19096,1,13,1,6
19097,1,24,2,5
19098,1,59,5,2
19099,1,24,2,1
19100,1,48,4,1
19101,1,35,3,1
19102,1,35,3,6
19103,1,35,3,6
19104,1,24,2,3
19105,1,35,3,1
19106,1,12,1,1
19107,2,59,5,1
19108,2,59,5,6
19109,2,35,3,6
19110,1,11,1,6
19111,1,13,1,1
19112,1,46,4,1
19113,1,46,4,3
19114,1,24,2,5
19115,2,35,3,6
19116,1,24,2,6
19117,1,47,4,1
19118,1,35,3,1
19119,2,47,4,1
19120,1,11,1,1
