Age Group,County,County Code,Yearly July 1st Estimates,Population
60-64 years ,"Riverside County, CA",6065,2005,74084
60-64 years ,"Riverside County, CA",6065,2006,77672
60-64 years ,"Riverside County, CA",6065,2007,84554
60-64 years ,"Riverside County, CA",6065,2008,88334
60-64 years ,"Riverside County, CA",6065,2009,93800
60-64 years ,"Riverside County, CA",6065,2010,100187
60-64 years ,"Riverside County, CA",6065,2011,105253
60-64 years ,"Riverside County, CA",6065,2012,105736
60-64 years ,"Riverside County, CA",6065,2013,108013
60-64 years ,"Riverside County, CA",6065,2014,112101
60-64 years ,"Riverside County, CA",6065,2015,116882
60-64 years ,"Riverside County, CA",6065,2016,121901
60-64 years ,"Sacramento County, CA",6067,1999,41421
60-64 years ,"Sacramento County, CA",6067,2000,42623
60-64 years ,"Sacramento County, CA",6067,2001,43769
60-64 years ,"Sacramento County, CA",6067,2002,45320
60-64 years ,"Sacramento County, CA",6067,2003,47621
60-64 years ,"Sacramento County, CA",6067,2004,49296
60-64 years ,"Sacramento County, CA",6067,2005,51487
60-64 years ,"Sacramento County, CA",6067,2006,53106
60-64 years ,"Sacramento County, CA",6067,2007,58508
60-64 years ,"Sacramento County, CA",6067,2008,62226
60-64 years ,"Sacramento County, CA",6067,2009,66826
60-64 years ,"Sacramento County, CA",6067,2010,71227
60-64 years ,"Sacramento County, CA",6067,2011,75199
60-64 years ,"Sacramento County, CA",6067,2012,76014
60-64 years ,"Sacramento County, CA",6067,2013,77946
60-64 years ,"Sacramento County, CA",6067,2014,80098
60-64 years ,"Sacramento County, CA",6067,2015,83108
60-64 years ,"Sacramento County, CA",6067,2016,85340
60-64 years ,"San Benito County, CA",6069,1999,1436
60-64 years ,"San Benito County, CA",6069,2000,1507
60-64 years ,"San Benito County, CA",6069,2001,1626
60-64 years ,"San Benito County, CA",6069,2002,1747
60-64 years ,"San Benito County, CA",6069,2003,1840
60-64 years ,"San Benito County, CA",6069,2004,1944
60-64 years ,"San Benito County, CA",6069,2005,2013
60-64 years ,"San Benito County, CA",6069,2006,2077
60-64 years ,"San Benito County, CA",6069,2007,2148
60-64 years ,"San Benito County, CA",6069,2008,2272
60-64 years ,"San Benito County, CA",6069,2009,2401
60-64 years ,"San Benito County, CA",6069,2010,2621
60-64 years ,"San Benito County, CA",6069,2011,2809
60-64 years ,"San Benito County, CA",6069,2012,2909
60-64 years ,"San Benito County, CA",6069,2013,3033
60-64 years ,"San Benito County, CA",6069,2014,3168
60-64 years ,"San Benito County, CA",6069,2015,3244
60-64 years ,"San Benito County, CA",6069,2016,3340
60-64 years ,"San Bernardino County, CA",6071,1999,49340
60-64 years ,"San Bernardino County, CA",6071,2000,50872
60-64 years ,"San Bernardino County, CA",6071,2001,52801
60-64 years ,"San Bernardino County, CA",6071,2002,55513
60-64 years ,"San Bernardino County, CA",6071,2003,58893
60-64 years ,"San Bernardino County, CA",6071,2004,62472
60-64 years ,"San Bernardino County, CA",6071,2005,65330
60-64 years ,"San Bernardino County, CA",6071,2006,67716
60-64 years ,"San Bernardino County, CA",6071,2007,73394
60-64 years ,"San Bernardino County, CA",6071,2008,77220
60-64 years ,"San Bernardino County, CA",6071,2009,81676
60-64 years ,"San Bernardino County, CA",6071,2010,87602
60-64 years ,"San Bernardino County, CA",6071,2011,92480
60-64 years ,"San Bernardino County, CA",6071,2012,93730
60-64 years ,"San Bernardino County, CA",6071,2013,96527
60-64 years ,"San Bernardino County, CA",6071,2014,100400
60-64 years ,"San Bernardino County, CA",6071,2015,104498
60-64 years ,"San Bernardino County, CA",6071,2016,107941
60-64 years ,"San Diego County, CA",6073,1999,89007
60-64 years ,"San Diego County, CA",6073,2000,90910
60-64 years ,"San Diego County, CA",6073,2001,93772
60-64 years ,"San Diego County, CA",6073,2002,97224
60-64 years ,"San Diego County, CA",6073,2003,102535
60-64 years ,"San Diego County, CA",6073,2004,106271
60-64 years ,"San Diego County, CA",6073,2005,109590
60-64 years ,"San Diego County, CA",6073,2006,113821
60-64 years ,"San Diego County, CA",6073,2007,125735
60-64 years ,"San Diego County, CA",6073,2008,133107
60-64 years ,"San Diego County, CA",6073,2009,142164
60-64 years ,"San Diego County, CA",6073,2010,150968
60-64 years ,"San Diego County, CA",6073,2011,158284
60-64 years ,"San Diego County, CA",6073,2012,159635
60-64 years ,"San Diego County, CA",6073,2013,163621
60-64 years ,"San Diego County, CA",6073,2014,169297
60-64 years ,"San Diego County, CA",6073,2015,175000
60-64 years ,"San Diego County, CA",6073,2016,180462
60-64 years ,"San Francisco County, CA",6075,1999,30275
60-64 years ,"San Francisco County, CA",6075,2000,30424
60-64 years ,"San Francisco County, CA",6075,2001,30537
60-64 years ,"San Francisco County, CA",6075,2002,30719
60-64 years ,"San Francisco County, CA",6075,2003,31134
60-64 years ,"San Francisco County, CA",6075,2004,31771
60-64 years ,"San Francisco County, CA",6075,2005,32641
60-64 years ,"San Francisco County, CA",6075,2006,33896
60-64 years ,"San Francisco County, CA",6075,2007,36933
60-64 years ,"San Francisco County, CA",6075,2008,39452
60-64 years ,"San Francisco County, CA",6075,2009,42403
60-64 years ,"San Francisco County, CA",6075,2010,45457
60-64 years ,"San Francisco County, CA",6075,2011,47926
60-64 years ,"San Francisco County, CA",6075,2012,48531
60-64 years ,"San Francisco County, CA",6075,2013,49036
60-64 years ,"San Francisco County, CA",6075,2014,49425
60-64 years ,"San Francisco County, CA",6075,2015,49239
60-64 years ,"San Francisco County, CA",6075,2016,49452
60-64 years ,"San Joaquin County, CA",6077,1999,17874
60-64 years ,"San Joaquin County, CA",6077,2000,18439
60-64 years ,"San Joaquin County, CA",6077,2001,19410
60-64 years ,"San Joaquin County, CA",6077,2002,20517
60-64 years ,"San Joaquin County, CA",6077,2003,21794
60-64 years ,"San Joaquin County, CA",6077,2004,22928
60-64 years ,"San Joaquin County, CA",6077,2005,23978
60-64 years ,"San Joaquin County, CA",6077,2006,24746
60-64 years ,"San Joaquin County, CA",6077,2007,26679
60-64 years ,"San Joaquin County, CA",6077,2008,27892
60-64 years ,"San Joaquin County, CA",6077,2009,29586
60-64 years ,"San Joaquin County, CA",6077,2010,31436
60-64 years ,"San Joaquin County, CA",6077,2011,33125
60-64 years ,"San Joaquin County, CA",6077,2012,33413
60-64 years ,"San Joaquin County, CA",6077,2013,34112
60-64 years ,"San Joaquin County, CA",6077,2014,35215
60-64 years ,"San Joaquin County, CA",6077,2015,36374
60-64 years ,"San Joaquin County, CA",6077,2016,37555
60-64 years ,"San Luis Obispo County, CA",6079,1999,9322
60-64 years ,"San Luis Obispo County, CA",6079,2000,9537
60-64 years ,"San Luis Obispo County, CA",6079,2001,9949
60-64 years ,"San Luis Obispo County, CA",6079,2002,10450
60-64 years ,"San Luis Obispo County, CA",6079,2003,11143
60-64 years ,"San Luis Obispo County, CA",6079,2004,11737
60-64 years ,"San Luis Obispo County, CA",6079,2005,12372
60-64 years ,"San Luis Obispo County, CA",6079,2006,12864
60-64 years ,"San Luis Obispo County, CA",6079,2007,14214
60-64 years ,"San Luis Obispo County, CA",6079,2008,15018
60-64 years ,"San Luis Obispo County, CA",6079,2009,16244
60-64 years ,"San Luis Obispo County, CA",6079,2010,17221
60-64 years ,"San Luis Obispo County, CA",6079,2011,18273
60-64 years ,"San Luis Obispo County, CA",6079,2012,18523
60-64 years ,"San Luis Obispo County, CA",6079,2013,19022
60-64 years ,"San Luis Obispo County, CA",6079,2014,19459
60-64 years ,"San Luis Obispo County, CA",6079,2015,19837
60-64 years ,"San Luis Obispo County, CA",6079,2016,20078
60-64 years ,"San Mateo County, CA",6081,1999,27671
60-64 years ,"San Mateo County, CA",6081,2000,27982
60-64 years ,"San Mateo County, CA",6081,2001,28350
60-64 years ,"San Mateo County, CA",6081,2002,28852
60-64 years ,"San Mateo County, CA",6081,2003,29579
60-64 years ,"San Mateo County, CA",6081,2004,30254
60-64 years ,"San Mateo County, CA",6081,2005,30980
60-64 years ,"San Mateo County, CA",6081,2006,32104
60-64 years ,"San Mateo County, CA",6081,2007,35189
60-64 years ,"San Mateo County, CA",6081,2008,37110
60-64 years ,"San Mateo County, CA",6081,2009,39362
60-64 years ,"San Mateo County, CA",6081,2010,41755
60-64 years ,"San Mateo County, CA",6081,2011,43662
60-64 years ,"San Mateo County, CA",6081,2012,43683
60-64 years ,"San Mateo County, CA",6081,2013,44492
60-64 years ,"San Mateo County, CA",6081,2014,45020
60-64 years ,"San Mateo County, CA",6081,2015,45875
60-64 years ,"San Mateo County, CA",6081,2016,46490
60-64 years ,"Santa Barbara County, CA",6083,1999,14016
60-64 years ,"Santa Barbara County, CA",6083,2000,14187
60-64 years ,"Santa Barbara County, CA",6083,2001,14351
60-64 years ,"Santa Barbara County, CA",6083,2002,14674
60-64 years ,"Santa Barbara County, CA",6083,2003,15148
60-64 years ,"Santa Barbara County, CA",6083,2004,15749
60-64 years ,"Santa Barbara County, CA",6083,2005,16118
60-64 years ,"Santa Barbara County, CA",6083,2006,16551
60-64 years ,"Santa Barbara County, CA",6083,2007,17827
60-64 years ,"Santa Barbara County, CA",6083,2008,18589
60-64 years ,"Santa Barbara County, CA",6083,2009,19577
60-64 years ,"Santa Barbara County, CA",6083,2010,20752
60-64 years ,"Santa Barbara County, CA",6083,2011,21676
60-64 years ,"Santa Barbara County, CA",6083,2012,21787
60-64 years ,"Santa Barbara County, CA",6083,2013,22439
60-64 years ,"Santa Barbara County, CA",6083,2014,22888
60-64 years ,"Santa Barbara County, CA",6083,2015,23426
60-64 years ,"Santa Barbara County, CA",6083,2016,23872
60-64 years ,"Santa Clara County, CA",6085,1999,57345
60-64 years ,"Santa Clara County, CA",6085,2000,58594
60-64 years ,"Santa Clara County, CA",6085,2001,59353
60-64 years ,"Santa Clara County, CA",6085,2002,60323
60-64 years ,"Santa Clara County, CA",6085,2003,62670
60-64 years ,"Santa Clara County, CA",6085,2004,64224
60-64 years ,"Santa Clara County, CA",6085,2005,65790
60-64 years ,"Santa Clara County, CA",6085,2006,67647
60-64 years ,"Santa Clara County, CA",6085,2007,72972
60-64 years ,"Santa Clara County, CA",6085,2008,75793
60-64 years ,"Santa Clara County, CA",6085,2009,79754
60-64 years ,"Santa Clara County, CA",6085,2010,84015
60-64 years ,"Santa Clara County, CA",6085,2011,87989
60-64 years ,"Santa Clara County, CA",6085,2012,88898
60-64 years ,"Santa Clara County, CA",6085,2013,91457
60-64 years ,"Santa Clara County, CA",6085,2014,94499
60-64 years ,"Santa Clara County, CA",6085,2015,97521
60-64 years ,"Santa Clara County, CA",6085,2016,100221
60-64 years ,"Santa Cruz County, CA",6087,1999,7713
60-64 years ,"Santa Cruz County, CA",6087,2000,7837
60-64 years ,"Santa Cruz County, CA",6087,2001,8009
60-64 years ,"Santa Cruz County, CA",6087,2002,8516
60-64 years ,"Santa Cruz County, CA",6087,2003,9255
60-64 years ,"Santa Cruz County, CA",6087,2004,9898
60-64 years ,"Santa Cruz County, CA",6087,2005,10499
60-64 years ,"Santa Cruz County, CA",6087,2006,11240
60-64 years ,"Santa Cruz County, CA",6087,2007,12709
60-64 years ,"Santa Cruz County, CA",6087,2008,13863
60-64 years ,"Santa Cruz County, CA",6087,2009,15073
60-64 years ,"Santa Cruz County, CA",6087,2010,16387
60-64 years ,"Santa Cruz County, CA",6087,2011,17445
60-64 years ,"Santa Cruz County, CA",6087,2012,17657
60-64 years ,"Santa Cruz County, CA",6087,2013,18231
60-64 years ,"Santa Cruz County, CA",6087,2014,18635
60-64 years ,"Santa Cruz County, CA",6087,2015,18932
60-64 years ,"Santa Cruz County, CA",6087,2016,18919
60-64 years ,"Shasta County, CA",6089,1999,7357
60-64 years ,"Shasta County, CA",6089,2000,7547
60-64 years ,"Shasta County, CA",6089,2001,8036
60-64 years ,"Shasta County, CA",6089,2002,8388
60-64 years ,"Shasta County, CA",6089,2003,9151
60-64 years ,"Shasta County, CA",6089,2004,9495
60-64 years ,"Shasta County, CA",6089,2005,9866
60-64 years ,"Shasta County, CA",6089,2006,10054
60-64 years ,"Shasta County, CA",6089,2007,10864
60-64 years ,"Shasta County, CA",6089,2008,11311
60-64 years ,"Shasta County, CA",6089,2009,11796
60-64 years ,"Shasta County, CA",6089,2010,12259
60-64 years ,"Shasta County, CA",6089,2011,12824
60-64 years ,"Shasta County, CA",6089,2012,12628
60-64 years ,"Shasta County, CA",6089,2013,12727
60-64 years ,"Shasta County, CA",6089,2014,12978
60-64 years ,"Shasta County, CA",6089,2015,13083
60-64 years ,"Shasta County, CA",6089,2016,13243
60-64 years ,"Sierra County, CA",6091,1999,212
60-64 years ,"Sierra County, CA",6091,2000,227
60-64 years ,"Sierra County, CA",6091,2001,215
60-64 years ,"Sierra County, CA",6091,2002,216
60-64 years ,"Sierra County, CA",6091,2003,242
60-64 years ,"Sierra County, CA",6091,2004,242
60-64 years ,"Sierra County, CA",6091,2005,236
60-64 years ,"Sierra County, CA",6091,2006,270
60-64 years ,"Sierra County, CA",6091,2007,303
60-64 years ,"Sierra County, CA",6091,2008,312
60-64 years ,"Sierra County, CA",6091,2009,342
60-64 years ,"Sierra County, CA",6091,2010,343
60-64 years ,"Sierra County, CA",6091,2011,353
60-64 years ,"Sierra County, CA",6091,2012,350
60-64 years ,"Sierra County, CA",6091,2013,357
60-64 years ,"Sierra County, CA",6091,2014,334
60-64 years ,"Sierra County, CA",6091,2015,304
60-64 years ,"Sierra County, CA",6091,2016,293
60-64 years ,"Siskiyou County, CA",6093,1999,2322
60-64 years ,"Siskiyou County, CA",6093,2000,2334
60-64 years ,"Siskiyou County, CA",6093,2001,2418
60-64 years ,"Siskiyou County, CA",6093,2002,2533
60-64 years ,"Siskiyou County, CA",6093,2003,2685
60-64 years ,"Siskiyou County, CA",6093,2004,2877
60-64 years ,"Siskiyou County, CA",6093,2005,2981
60-64 years ,"Siskiyou County, CA",6093,2006,3088
60-64 years ,"Siskiyou County, CA",6093,2007,3342
60-64 years ,"Siskiyou County, CA",6093,2008,3485
60-64 years ,"Siskiyou County, CA",6093,2009,3688
60-64 years ,"Siskiyou County, CA",6093,2010,3861
60-64 years ,"Siskiyou County, CA",6093,2011,4038
60-64 years ,"Siskiyou County, CA",6093,2012,3946
60-64 years ,"Siskiyou County, CA",6093,2013,3936
60-64 years ,"Siskiyou County, CA",6093,2014,3941
60-64 years ,"Siskiyou County, CA",6093,2015,3908
60-64 years ,"Siskiyou County, CA",6093,2016,3924
60-64 years ,"Solano County, CA",6095,1999,12395
60-64 years ,"Solano County, CA",6095,2000,12940
60-64 years ,"Solano County, CA",6095,2001,13290
60-64 years ,"Solano County, CA",6095,2002,14058
60-64 years ,"Solano County, CA",6095,2003,14764
60-64 years ,"Solano County, CA",6095,2004,15587
60-64 years ,"Solano County, CA",6095,2005,16345
60-64 years ,"Solano County, CA",6095,2006,17266
60-64 years ,"Solano County, CA",6095,2007,19153
60-64 years ,"Solano County, CA",6095,2008,20479
60-64 years ,"Solano County, CA",6095,2009,21948
60-64 years ,"Solano County, CA",6095,2010,23495
60-64 years ,"Solano County, CA",6095,2011,24629
60-64 years ,"Solano County, CA",6095,2012,24818
60-64 years ,"Solano County, CA",6095,2013,25578
60-64 years ,"Solano County, CA",6095,2014,26296
60-64 years ,"Solano County, CA",6095,2015,27240
60-64 years ,"Solano County, CA",6095,2016,28117
60-64 years ,"Sonoma County, CA",6097,1999,16145
60-64 years ,"Sonoma County, CA",6097,2000,16576
60-64 years ,"Sonoma County, CA",6097,2001,17317
60-64 years ,"Sonoma County, CA",6097,2002,18310
60-64 years ,"Sonoma County, CA",6097,2003,19700
60-64 years ,"Sonoma County, CA",6097,2004,21001
60-64 years ,"Sonoma County, CA",6097,2005,22490
60-64 years ,"Sonoma County, CA",6097,2006,23700
60-64 years ,"Sonoma County, CA",6097,2007,26549
60-64 years ,"Sonoma County, CA",6097,2008,28482
60-64 years ,"Sonoma County, CA",6097,2009,30580
60-64 years ,"Sonoma County, CA",6097,2010,32596
60-64 years ,"Sonoma County, CA",6097,2011,34585
60-64 years ,"Sonoma County, CA",6097,2012,34560
60-64 years ,"Sonoma County, CA",6097,2013,35201
60-64 years ,"Sonoma County, CA",6097,2014,35923
60-64 years ,"Sonoma County, CA",6097,2015,36279
60-64 years ,"Sonoma County, CA",6097,2016,36541
60-64 years ,"Stanislaus County, CA",6099,1999,14247
60-64 years ,"Stanislaus County, CA",6099,2000,14709
60-64 years ,"Stanislaus County, CA",6099,2001,15351
60-64 years ,"Stanislaus County, CA",6099,2002,16042
60-64 years ,"Stanislaus County, CA",6099,2003,17025
60-64 years ,"Stanislaus County, CA",6099,2004,17758
60-64 years ,"Stanislaus County, CA",6099,2005,18438
60-64 years ,"Stanislaus County, CA",6099,2006,19040
60-64 years ,"Stanislaus County, CA",6099,2007,20431
60-64 years ,"Stanislaus County, CA",6099,2008,21321
60-64 years ,"Stanislaus County, CA",6099,2009,22539
60-64 years ,"Stanislaus County, CA",6099,2010,23852
60-64 years ,"Stanislaus County, CA",6099,2011,24920
60-64 years ,"Stanislaus County, CA",6099,2012,25082
60-64 years ,"Stanislaus County, CA",6099,2013,25750
60-64 years ,"Stanislaus County, CA",6099,2014,26506
60-64 years ,"Stanislaus County, CA",6099,2015,27125
60-64 years ,"Stanislaus County, CA",6099,2016,27973
60-64 years ,"Sutter County, CA",6101,1999,3180
60-64 years ,"Sutter County, CA",6101,2000,3243
60-64 years ,"Sutter County, CA",6101,2001,3294
60-64 years ,"Sutter County, CA",6101,2002,3464
60-64 years ,"Sutter County, CA",6101,2003,3619
60-64 years ,"Sutter County, CA",6101,2004,3753
60-64 years ,"Sutter County, CA",6101,2005,3829
60-64 years ,"Sutter County, CA",6101,2006,4001
60-64 years ,"Sutter County, CA",6101,2007,4208
60-64 years ,"Sutter County, CA",6101,2008,4338
60-64 years ,"Sutter County, CA",6101,2009,4539
60-64 years ,"Sutter County, CA",6101,2010,4736
60-64 years ,"Sutter County, CA",6101,2011,4887
60-64 years ,"Sutter County, CA",6101,2012,4809
60-64 years ,"Sutter County, CA",6101,2013,4791
60-64 years ,"Sutter County, CA",6101,2014,4918
60-64 years ,"Sutter County, CA",6101,2015,5128
60-64 years ,"Sutter County, CA",6101,2016,5269
60-64 years ,"Tehama County, CA",6103,1999,2714
60-64 years ,"Tehama County, CA",6103,2000,2777
60-64 years ,"Tehama County, CA",6103,2001,2911
